id_usuario,fecha_compra,hora_compra,importe,descuento,importe_final,tienda
63535965Y,2025-08-17,19:12:51,170.18,0.0,170.18,Vitoria-Gasteiz
58121846H,2025-02-13,19:54:52,227.73,0.0,227.73,Vitoria-Gasteiz
16147425E,2025-02-18,19:01:47,30.11,0.0,30.11,Donostia
60342212X,2025-12-05,20:20:05,136.77,0.0,136.77,Donostia
,2025-12-15,17:38:28,436.37,0.0,436.37,Donostia
60251311M,2025-05-10,19:31:34,318.22,0.0,318.22,Bilbao
89644437M,2025-03-09,19:31:36,458.46,0.0,458.46,Bilbao
39579138W,2025-05-27,13:55:16,488.56,30.46,458.1,Donostia
57951209H,2025-09-24,19:04:32,461.43,0.0,461.43,Donostia
,2025-01-07,14:14:16,264.46,0.0,264.46,Vitoria-Gasteiz
,2025-03-27,12:08:43,42.06,0.0,42.06,Donostia
,2025-08-10,17:54:59,223.55,0.0,223.55,Donostia
,2025-02-04,13:47:41,170.55,0.0,170.55,Bilbao
,2025-08-25,13:34:25,104.0,0.0,104.0,Bilbao
,2025-06-25,13:23:51,478.89,0.0,478.89,Donostia
75301023N,2025-01-16,19:09:33,91.33,0.0,91.33,Donostia
,2025-08-02,10:04:50,439.86,0.0,439.86,Bilbao
95961169V,2025-08-06,19:46:51,297.88,39.79,258.09,Bilbao
84766769Q,2025-11-24,13:43:52,449.07,49.55,399.52,Donostia
,2025-12-05,11:17:44,215.01,0.0,215.01,Vitoria-Gasteiz
,2025-01-24,13:49:02,379.17,0.0,379.17,Bilbao
,2025-12-12,19:22:22,485.83,0.0,485.83,Vitoria-Gasteiz
64909514H,2025-07-04,14:15:49,132.45,0.0,132.45,Vitoria-Gasteiz
45829606J,2025-10-15,19:01:37,133.08,0.0,133.08,Vitoria-Gasteiz
33848976Z,2025-06-29,13:42:50,182.47,0.0,182.47,Bilbao
46078044M,2025-10-28,08:46:55,83.58,0.0,83.58,Donostia
,2025-11-06,14:56:10,156.41,0.0,156.41,Vitoria-Gasteiz
37094681M,2025-08-10,20:27:41,27.47,0.0,27.47,Vitoria-Gasteiz
,2025-05-22,19:39:09,304.21,0.0,304.21,Donostia
,2025-03-29,20:08:48,317.24,0.0,317.24,Donostia
84980976R,2025-06-13,20:03:35,60.34,0.0,60.34,Bilbao
67721416D,2025-02-15,13:54:53,277.86,42.46,235.4,Vitoria-Gasteiz
77737050V,2025-06-13,13:15:02,381.56,0.0,381.56,Bilbao
,2025-05-04,14:57:50,424.46,0.0,424.46,Vitoria-Gasteiz
,2025-04-14,20:20:19,431.97,0.0,431.97,Bilbao
,2025-10-15,19:35:36,64.8,0.0,64.8,Bilbao
47991743N,2025-05-05,13:08:27,77.66,0.0,77.66,Vitoria-Gasteiz
,2025-01-29,13:56:37,12.61,0.0,12.61,Donostia
98051963L,2025-08-21,19:46:15,238.06,0.0,238.06,Bilbao
,2025-02-16,14:18:39,487.16,0.0,487.16,Bilbao
,2025-10-18,14:26:49,192.86,0.0,192.86,Donostia
,2025-02-15,15:14:52,149.31,0.0,149.31,Donostia
18851317B,2025-11-30,19:24:05,391.34,0.0,391.34,Donostia
87166054X,2025-08-20,09:18:17,437.52,0.0,437.52,Donostia
,2025-04-27,19:45:13,50.17,0.0,50.17,Donostia
,2025-01-23,14:47:43,9.82,0.0,9.82,Vitoria-Gasteiz
,2025-04-30,20:19:10,158.21,0.0,158.21,Donostia
91014023X,2025-12-12,20:07:51,360.35,0.0,360.35,Vitoria-Gasteiz
38977477K,2025-05-22,14:36:13,12.37,2.08,10.29,Bilbao
83750377V,2025-09-25,19:59:45,97.65,15.47,82.18,Donostia
20184525R,2025-01-25,13:23:28,342.05,0.0,342.05,Bilbao
50768002X,2025-05-27,19:40:30,359.71,0.0,359.71,Bilbao
,2025-05-20,14:46:17,132.26,0.0,132.26,Donostia
40028907Y,2025-09-04,20:22:55,286.05,0.0,286.05,Donostia
33918862A,2025-11-25,20:55:21,481.98,0.0,481.98,Donostia
,2025-04-27,19:58:27,192.37,0.0,192.37,Vitoria-Gasteiz
,2025-12-25,19:50:12,5.62,0.0,5.62,Vitoria-Gasteiz
,2025-12-08,09:35:41,304.23,0.0,304.23,Vitoria-Gasteiz
58377589R,2025-06-10,19:41:57,171.0,0.0,171.0,Bilbao
90713121V,2025-09-04,19:29:23,429.75,0.0,429.75,Bilbao
,2025-05-10,11:26:25,63.08,0.0,63.08,Vitoria-Gasteiz
72858777K,2025-05-03,09:19:43,12.75,1.53,11.22,Donostia
99366611X,2025-03-12,13:08:57,238.49,0.0,238.49,Donostia
,2025-10-11,20:23:45,152.71,0.0,152.71,Vitoria-Gasteiz
,2025-10-13,14:09:46,240.55,0.0,240.55,Bilbao
99653226E,2025-12-27,20:49:04,170.43,0.0,170.43,Bilbao
28252169G,2025-06-17,19:53:43,29.66,3.31,26.35,Donostia
,2025-01-29,20:12:57,236.55,0.0,236.55,Vitoria-Gasteiz
,2025-01-30,19:47:14,75.77,0.0,75.77,Donostia
40213022Y,2025-10-15,20:32:31,52.32,7.05,45.27,Bilbao
,2025-06-02,20:02:21,323.26,0.0,323.26,Bilbao
74867052M,2025-11-12,14:52:16,401.93,0.0,401.93,Vitoria-Gasteiz
,2025-09-06,16:30:46,128.72,0.0,128.72,Vitoria-Gasteiz
,2025-10-11,15:56:10,353.26,0.0,353.26,Bilbao
84084035Z,2025-12-25,13:30:23,301.09,0.0,301.09,Vitoria-Gasteiz
,2025-03-05,20:44:49,307.68,0.0,307.68,Vitoria-Gasteiz
,2025-10-08,20:23:17,266.85,0.0,266.85,Bilbao
,2025-09-06,13:38:30,66.21,0.0,66.21,Donostia
51271277E,2025-03-07,19:58:12,312.86,0.0,312.86,Vitoria-Gasteiz
60352492D,2025-12-22,13:26:30,258.47,38.39,220.08,Vitoria-Gasteiz
32391428E,2025-10-04,20:37:55,249.42,0.0,249.42,Donostia
83985942Q,2025-01-15,10:20:56,401.82,0.0,401.82,Bilbao
,2025-09-23,19:31:06,149.42,0.0,149.42,Vitoria-Gasteiz
99822598E,2025-12-28,20:24:37,95.84,0.0,95.84,Bilbao
41326067N,2025-05-18,14:37:47,375.19,0.0,375.19,Donostia
,2025-01-27,16:28:47,88.26,0.0,88.26,Bilbao
26281693F,2025-09-19,19:18:39,199.89,0.0,199.89,Donostia
69320882D,2025-12-02,11:30:44,173.04,32.96,140.08,Donostia
,2025-07-14,14:43:02,168.42,0.0,168.42,Donostia
49429322E,2025-06-08,13:15:38,308.26,0.0,308.26,Bilbao
,2025-12-08,20:01:13,133.82,0.0,133.82,Vitoria-Gasteiz
63811574Y,2025-08-30,20:47:18,254.8,36.91,217.89,Bilbao
76103566Q,2025-11-28,13:51:51,189.46,0.0,189.46,Vitoria-Gasteiz
,2025-01-05,11:36:41,350.21,0.0,350.21,Bilbao
84915806J,2025-07-18,18:19:31,38.56,0.0,38.56,Bilbao
35844922C,2025-12-15,15:21:22,204.53,0.0,204.53,Bilbao
81601107M,2025-04-25,20:57:09,14.88,2.47,12.41,Vitoria-Gasteiz
50751811B,2025-12-19,13:26:44,320.36,0.0,320.36,Vitoria-Gasteiz
21205702R,2025-01-01,14:48:03,76.39,0.0,76.39,Donostia
31551245Y,2025-06-13,13:11:52,26.59,0.0,26.59,Bilbao
17782724K,2025-12-17,13:03:00,412.24,0.0,412.24,Vitoria-Gasteiz
,2025-10-31,16:23:07,295.12,0.0,295.12,Donostia
,2025-10-23,17:20:57,225.41,0.0,225.41,Donostia
99280251S,2025-08-26,11:08:32,373.0,0.0,373.0,Bilbao
63177831M,2025-11-13,14:10:04,189.08,0.0,189.08,Donostia
,2025-07-17,08:57:06,421.73,0.0,421.73,Donostia
,2025-04-23,08:47:02,481.09,0.0,481.09,Bilbao
13397743J,2025-05-21,19:36:42,274.04,33.51,240.53,Donostia
,2025-01-09,08:45:18,136.85,0.0,136.85,Bilbao
,2025-02-19,20:05:36,329.79,0.0,329.79,Vitoria-Gasteiz
,2025-07-31,14:55:21,370.14,0.0,370.14,Donostia
,2025-02-28,14:42:07,342.27,0.0,342.27,Vitoria-Gasteiz
,2025-03-01,13:09:13,268.39,0.0,268.39,Vitoria-Gasteiz
,2025-11-16,12:30:15,128.86,0.0,128.86,Donostia
,2025-01-10,14:00:39,442.37,0.0,442.37,Bilbao
96454127Q,2025-05-05,15:09:02,70.35,0.0,70.35,Bilbao
,2025-06-24,13:08:58,149.94,0.0,149.94,Bilbao
,2025-06-06,09:39:32,254.44,0.0,254.44,Donostia
74419091S,2025-12-30,15:52:52,258.78,0.0,258.78,Vitoria-Gasteiz
55455502H,2025-09-25,10:31:37,350.37,0.0,350.37,Donostia
,2025-03-19,14:03:53,391.19,0.0,391.19,Bilbao
53859812E,2025-04-23,12:56:19,390.87,0.0,390.87,Vitoria-Gasteiz
,2025-12-27,17:05:28,457.26,0.0,457.26,Vitoria-Gasteiz
80581721W,2025-02-24,13:19:15,289.57,52.07,237.5,Donostia
46314085C,2025-05-10,15:40:00,131.51,0.0,131.51,Vitoria-Gasteiz
,2025-10-11,20:44:53,208.49,0.0,208.49,Bilbao
71119203Y,2025-12-13,18:07:15,42.76,0.0,42.76,Bilbao
,2025-07-29,13:06:39,408.76,0.0,408.76,Donostia
94432748S,2025-02-12,19:35:00,472.07,52.87,419.2,Donostia
73805415W,2025-10-07,11:37:20,214.63,32.74,181.89,Donostia
,2025-05-25,15:39:13,92.82,0.0,92.82,Vitoria-Gasteiz
,2025-09-18,20:20:47,362.8,0.0,362.8,Vitoria-Gasteiz
29054135Y,2025-07-30,11:33:20,470.68,62.62,408.06,Vitoria-Gasteiz
,2025-06-17,13:01:21,24.49,0.0,24.49,Bilbao
49230141K,2025-02-17,11:21:13,351.15,0.0,351.15,Bilbao
68228402Y,2025-02-12,16:07:23,432.14,84.86,347.28,Vitoria-Gasteiz
,2025-05-19,19:49:59,250.0,0.0,250.0,Bilbao
,2025-02-25,17:07:06,448.07,0.0,448.07,Vitoria-Gasteiz
,2025-10-26,19:48:31,326.22,0.0,326.22,Bilbao
75840572G,2025-01-09,19:34:11,495.74,0.0,495.74,Donostia
51687900T,2025-03-18,17:08:39,6.06,0.0,6.06,Donostia
,2025-04-21,19:54:19,302.25,0.0,302.25,Vitoria-Gasteiz
,2025-01-26,10:42:07,353.58,0.0,353.58,Donostia
29079189J,2025-08-30,11:48:40,123.46,22.83,100.63,Bilbao
31169492F,2025-03-05,09:37:39,49.4,0.0,49.4,Vitoria-Gasteiz
19477199V,2025-11-10,13:35:55,372.75,47.02,325.73,Bilbao
80597732M,2025-12-08,12:48:35,394.12,0.0,394.12,Vitoria-Gasteiz
,2025-05-22,14:58:22,85.66,0.0,85.66,Vitoria-Gasteiz
41982166J,2025-03-02,08:47:43,354.42,0.0,354.42,Donostia
,2025-12-01,19:39:42,404.98,0.0,404.98,Vitoria-Gasteiz
,2025-01-08,12:47:27,490.72,0.0,490.72,Bilbao
60304739G,2025-07-06,17:26:04,267.59,0.0,267.59,Vitoria-Gasteiz
,2025-03-04,14:12:09,17.49,0.0,17.49,Donostia
65424975A,2025-05-04,15:02:39,294.7,14.72,279.98,Vitoria-Gasteiz
,2025-06-15,13:47:35,212.18,0.0,212.18,Donostia
,2025-02-19,19:49:07,100.65,0.0,100.65,Donostia
69863826S,2025-04-23,13:44:01,359.05,0.0,359.05,Donostia
,2025-04-23,14:52:47,410.1,0.0,410.1,Vitoria-Gasteiz
60466515K,2025-02-12,13:38:42,271.2,0.0,271.2,Donostia
44744949J,2025-06-22,14:02:19,108.26,13.17,95.09,Donostia
,2025-01-21,19:07:32,24.34,0.0,24.34,Donostia
,2025-02-11,13:12:56,301.24,0.0,301.24,Vitoria-Gasteiz
94676685Z,2025-02-19,19:24:10,370.05,0.0,370.05,Bilbao
96080647X,2025-10-08,13:53:30,125.6,11.03,114.57,Bilbao
,2025-10-25,19:32:55,131.94,0.0,131.94,Bilbao
,2025-02-02,15:06:53,477.1,0.0,477.1,Bilbao
68892020M,2025-07-19,13:45:07,108.75,0.0,108.75,Bilbao
17073777A,2025-10-01,13:20:59,172.28,0.0,172.28,Bilbao
41173634T,2025-08-13,18:48:09,211.2,0.0,211.2,Bilbao
,2025-11-08,19:47:06,78.48,0.0,78.48,Donostia
18880869P,2025-04-24,09:55:40,307.79,19.87,287.92,Donostia
81177580T,2025-05-15,14:50:29,440.56,0.0,440.56,Bilbao
,2025-06-06,17:10:07,178.48,0.0,178.48,Vitoria-Gasteiz
,2025-11-11,16:24:50,123.14,0.0,123.14,Bilbao
72925361C,2025-04-21,14:58:54,77.08,0.0,77.08,Vitoria-Gasteiz
33319752C,2025-01-05,14:32:20,445.95,0.0,445.95,Donostia
60486636V,2025-02-11,13:03:13,324.67,15.71,308.96,Vitoria-Gasteiz
97890686H,2025-10-21,13:19:57,345.35,0.0,345.35,Bilbao
56577629K,2025-07-24,10:00:14,399.77,0.0,399.77,Vitoria-Gasteiz
41257591F,2025-08-11,08:46:06,346.47,0.0,346.47,Bilbao
,2025-03-03,13:10:55,138.08,0.0,138.08,Vitoria-Gasteiz
,2025-11-27,19:57:49,229.61,0.0,229.61,Donostia
,2025-08-27,08:32:56,276.1,0.0,276.1,Vitoria-Gasteiz
30990012L,2025-10-18,11:09:51,211.39,39.91,171.48,Bilbao
79217729W,2025-07-18,16:06:17,355.53,0.0,355.53,Bilbao
32183600E,2025-08-08,09:49:55,321.55,0.0,321.55,Bilbao
,2025-03-11,13:35:44,423.0,0.0,423.0,Donostia
,2025-07-05,19:00:28,489.53,0.0,489.53,Vitoria-Gasteiz
,2025-05-11,19:48:33,450.14,0.0,450.14,Donostia
,2025-12-19,12:45:22,406.11,0.0,406.11,Donostia
,2025-08-29,10:34:03,91.49,0.0,91.49,Bilbao
53631710B,2025-05-23,11:19:16,142.8,0.0,142.8,Donostia
64727402C,2025-09-22,14:57:52,326.27,51.63,274.64,Bilbao
,2025-06-03,11:44:53,334.8,0.0,334.8,Donostia
,2025-03-04,14:27:50,320.53,0.0,320.53,Vitoria-Gasteiz
20344780S,2025-02-08,13:26:25,461.85,0.0,461.85,Donostia
19199835X,2025-11-20,19:29:54,327.01,63.32,263.69,Bilbao
69618528N,2025-03-18,14:33:34,187.06,0.0,187.06,Vitoria-Gasteiz
19601571M,2025-04-29,11:36:43,16.77,0.0,16.77,Bilbao
45892736P,2025-08-13,12:52:22,233.11,0.0,233.11,Bilbao
,2025-09-06,19:08:15,44.67,0.0,44.67,Vitoria-Gasteiz
34637281V,2025-02-15,13:55:15,232.15,0.0,232.15,Donostia
,2025-07-16,19:08:20,73.75,0.0,73.75,Donostia
94976321Y,2025-09-12,13:21:02,68.39,0.0,68.39,Bilbao
27141706G,2025-12-20,13:07:05,17.16,0.0,17.16,Vitoria-Gasteiz
,2025-06-18,13:23:22,331.15,0.0,331.15,Bilbao
35269620V,2025-03-29,13:21:16,223.43,0.0,223.43,Bilbao
,2025-10-29,12:23:57,84.56,0.0,84.56,Bilbao
64039220K,2025-03-26,19:49:15,483.73,30.47,453.26,Vitoria-Gasteiz
,2025-07-04,13:29:17,415.71,0.0,415.71,Vitoria-Gasteiz
,2025-04-11,14:07:54,441.0,0.0,441.0,Vitoria-Gasteiz
,2025-08-24,13:32:20,314.33,0.0,314.33,Vitoria-Gasteiz
81411886M,2025-04-02,20:29:31,195.38,0.0,195.38,Bilbao
67287227Z,2025-03-09,13:20:45,313.77,0.0,313.77,Bilbao
29059095K,2025-01-28,19:42:31,105.12,0.0,105.12,Vitoria-Gasteiz
24572197D,2025-10-27,13:21:38,76.65,0.0,76.65,Bilbao
,2025-05-07,17:28:28,215.93,0.0,215.93,Donostia
,2025-09-28,10:06:38,228.94,0.0,228.94,Donostia
,2025-11-28,10:40:06,358.45,0.0,358.45,Donostia
11200583C,2025-01-05,13:57:40,124.38,0.0,124.38,Donostia
80494187Y,2025-02-03,09:32:20,115.69,0.0,115.69,Donostia
29857052Q,2025-11-27,14:40:53,21.96,0.0,21.96,Donostia
,2025-05-25,14:44:31,228.55,0.0,228.55,Bilbao
,2025-03-23,13:18:06,208.78,0.0,208.78,Donostia
,2025-10-13,19:44:46,113.81,0.0,113.81,Vitoria-Gasteiz
,2025-01-08,20:44:09,283.16,0.0,283.16,Vitoria-Gasteiz
,2025-04-21,15:19:54,220.59,0.0,220.59,Donostia
,2025-05-01,11:56:41,197.82,0.0,197.82,Donostia
,2025-06-03,20:11:06,495.01,0.0,495.01,Vitoria-Gasteiz
97407751Z,2025-03-11,09:38:33,499.96,0.0,499.96,Donostia
47449302A,2025-05-03,09:48:10,376.08,44.01,332.07,Bilbao
91799629M,2025-02-07,19:47:57,444.72,0.0,444.72,Bilbao
,2025-09-27,20:01:31,51.15,0.0,51.15,Bilbao
,2025-09-13,13:35:53,291.06,0.0,291.06,Donostia
,2025-04-21,18:10:17,397.77,0.0,397.77,Donostia
,2025-06-14,20:02:04,243.76,0.0,243.76,Bilbao
66860817R,2025-05-02,20:15:44,486.22,0.0,486.22,Donostia
,2025-09-08,14:39:44,499.39,0.0,499.39,Bilbao
11269650H,2025-06-30,13:11:57,94.33,16.64,77.69,Donostia
95802663G,2025-06-17,12:30:59,285.1,0.0,285.1,Donostia
43753550Y,2025-07-07,19:41:55,268.62,0.0,268.62,Bilbao
,2025-06-03,10:38:08,309.47,0.0,309.47,Vitoria-Gasteiz
,2025-01-14,13:19:15,148.29,0.0,148.29,Bilbao
,2025-09-12,10:31:35,301.06,0.0,301.06,Donostia
66152328G,2025-04-21,14:52:16,106.64,0.0,106.64,Bilbao
71874485Z,2025-08-04,19:33:13,11.03,0.0,11.03,Bilbao
55952898Q,2025-10-28,19:17:12,325.91,0.0,325.91,Vitoria-Gasteiz
42489651A,2025-04-01,16:25:16,339.77,0.0,339.77,Vitoria-Gasteiz
72474732F,2025-01-06,09:46:22,81.05,0.0,81.05,Donostia
65235607V,2025-10-27,19:13:39,135.55,0.0,135.55,Bilbao
,2025-02-27,19:55:49,131.69,0.0,131.69,Vitoria-Gasteiz
,2025-11-06,08:43:00,495.98,0.0,495.98,Donostia
,2025-09-03,19:00:27,379.83,0.0,379.83,Vitoria-Gasteiz
43073591L,2025-10-28,19:52:06,418.53,50.44,368.09,Bilbao
80622815H,2025-07-03,19:11:33,429.13,52.61,376.52,Vitoria-Gasteiz
79079978K,2025-12-15,13:46:51,388.55,0.0,388.55,Bilbao
,2025-02-22,14:58:14,380.08,0.0,380.08,Donostia
57146330R,2025-01-31,14:50:46,93.92,0.0,93.92,Donostia
,2025-03-19,14:54:34,204.13,0.0,204.13,Vitoria-Gasteiz
,2025-07-01,16:01:34,200.59,0.0,200.59,Donostia
55290575R,2025-05-30,13:47:44,225.64,22.24,203.4,Bilbao
98484537D,2025-12-09,13:46:20,44.12,0.0,44.12,Bilbao
34255499N,2025-01-01,20:31:38,260.06,0.0,260.06,Donostia
39662937N,2025-01-25,09:45:22,255.57,0.0,255.57,Donostia
,2025-02-10,18:15:39,7.2,0.0,7.2,Donostia
,2025-09-26,19:13:14,335.69,0.0,335.69,Donostia
57831604J,2025-12-10,20:30:51,394.1,34.9,359.2,Donostia
57513392Y,2025-11-01,09:27:42,207.54,11.75,195.79,Donostia
,2025-04-16,09:33:01,206.78,0.0,206.78,Donostia
63692638A,2025-06-20,14:06:36,379.99,66.02,313.97,Donostia
,2025-12-11,14:34:40,292.55,0.0,292.55,Vitoria-Gasteiz
22383226V,2025-02-20,19:11:43,431.62,0.0,431.62,Vitoria-Gasteiz
12362904J,2025-04-08,19:26:24,499.77,0.0,499.77,Vitoria-Gasteiz
76313972H,2025-06-13,20:49:17,94.52,0.0,94.52,Bilbao
44655531L,2025-11-13,10:00:27,476.85,0.0,476.85,Vitoria-Gasteiz
76474275B,2025-12-19,20:11:58,209.17,0.0,209.17,Bilbao
19778064L,2025-06-19,15:11:02,412.56,0.0,412.56,Donostia
15691991B,2025-06-14,13:41:11,30.62,0.0,30.62,Bilbao
57262403Q,2025-05-13,19:15:27,303.14,0.0,303.14,Bilbao
,2025-07-19,20:59:58,415.44,0.0,415.44,Vitoria-Gasteiz
47530998A,2025-09-05,20:59:10,346.24,0.0,346.24,Bilbao
44228342D,2025-09-30,13:39:49,274.17,0.0,274.17,Bilbao
20915418T,2025-03-21,17:38:10,410.36,39.07,371.29,Bilbao
39858817R,2025-05-25,13:34:43,259.73,0.0,259.73,Donostia
,2025-10-12,13:11:58,356.86,0.0,356.86,Vitoria-Gasteiz
69658589F,2025-04-25,13:07:51,198.21,0.0,198.21,Donostia
55854738C,2025-04-22,10:16:00,206.51,25.55,180.96,Bilbao
,2025-02-02,14:23:20,238.29,0.0,238.29,Vitoria-Gasteiz
85463632W,2025-12-12,18:27:03,91.33,0.0,91.33,Vitoria-Gasteiz
,2025-04-29,19:54:15,457.46,0.0,457.46,Vitoria-Gasteiz
26842299B,2025-12-25,16:27:12,26.29,0.0,26.29,Bilbao
,2025-08-19,13:02:00,129.71,0.0,129.71,Donostia
,2025-08-22,13:04:23,146.13,0.0,146.13,Bilbao
98181625F,2025-02-12,20:07:35,95.65,0.0,95.65,Bilbao
74996052K,2025-07-14,19:29:03,47.95,0.0,47.95,Vitoria-Gasteiz
,2025-06-18,19:15:35,189.9,0.0,189.9,Donostia
98242581J,2025-07-22,19:41:56,423.17,0.0,423.17,Donostia
34050034Y,2025-07-03,20:40:10,455.67,0.0,455.67,Donostia
,2025-03-17,16:20:38,454.51,0.0,454.51,Donostia
77397652F,2025-05-12,16:56:29,215.0,0.0,215.0,Vitoria-Gasteiz
,2025-04-13,08:38:25,202.51,0.0,202.51,Vitoria-Gasteiz
35119218N,2025-02-10,16:19:25,268.55,0.0,268.55,Bilbao
,2025-08-13,20:37:14,207.82,0.0,207.82,Bilbao
23293737G,2025-10-16,18:53:00,319.45,0.0,319.45,Vitoria-Gasteiz
89618081F,2025-08-20,10:04:16,425.03,0.0,425.03,Donostia
,2025-10-28,20:43:14,176.53,0.0,176.53,Donostia
,2025-04-18,08:33:03,162.29,0.0,162.29,Donostia
,2025-09-06,19:46:20,82.79,0.0,82.79,Bilbao
14667667S,2025-06-29,10:46:44,465.83,0.0,465.83,Bilbao
,2025-03-11,13:08:42,131.42,0.0,131.42,Bilbao
22138691H,2025-11-21,17:59:05,11.69,2.09,9.6,Bilbao
19405991V,2025-08-19,08:39:23,279.84,0.0,279.84,Bilbao
47956302Z,2025-01-03,13:42:40,402.88,77.87,325.01,Vitoria-Gasteiz
24632891Y,2025-05-29,14:26:19,144.0,12.77,131.23,Donostia
88373389Y,2025-01-19,17:42:40,36.74,0.0,36.74,Bilbao
,2025-05-17,13:05:34,445.48,0.0,445.48,Donostia
,2025-12-26,13:23:36,471.59,0.0,471.59,Vitoria-Gasteiz
31730352N,2025-02-27,10:22:39,288.35,0.0,288.35,Bilbao
54810858H,2025-01-20,19:04:13,399.71,0.0,399.71,Donostia
85375765H,2025-06-09,14:29:17,332.56,0.0,332.56,Bilbao
75502922V,2025-09-14,10:44:38,368.76,0.0,368.76,Donostia
76248606H,2025-08-29,19:51:43,481.66,0.0,481.66,Vitoria-Gasteiz
38211679P,2025-08-19,12:26:36,182.24,0.0,182.24,Bilbao
,2025-09-27,13:22:15,8.18,0.0,8.18,Donostia
24168229J,2025-02-21,20:56:26,128.36,18.14,110.22,Donostia
,2025-03-14,20:26:26,256.95,0.0,256.95,Vitoria-Gasteiz
11269350V,2025-04-29,20:37:15,362.64,0.0,362.64,Donostia
16448471K,2025-12-06,19:53:38,338.09,0.0,338.09,Vitoria-Gasteiz
21421001C,2025-03-26,16:43:16,140.48,23.58,116.9,Donostia
,2025-11-23,13:06:03,18.65,0.0,18.65,Bilbao
16796660J,2025-09-22,14:32:06,95.91,0.0,95.91,Bilbao
,2025-08-30,14:35:59,293.71,0.0,293.71,Donostia
98312940S,2025-07-26,13:48:48,491.62,0.0,491.62,Vitoria-Gasteiz
,2025-04-04,19:06:15,296.45,0.0,296.45,Bilbao
,2025-06-24,20:41:11,470.91,0.0,470.91,Donostia
54725820B,2025-09-03,16:12:03,300.14,0.0,300.14,Vitoria-Gasteiz
29059647K,2025-03-09,18:39:31,275.34,0.0,275.34,Bilbao
58729462C,2025-07-28,14:32:32,319.88,0.0,319.88,Donostia
62662608M,2025-05-23,16:42:23,406.26,0.0,406.26,Vitoria-Gasteiz
13505439T,2025-10-16,20:18:31,150.33,0.0,150.33,Bilbao
96897031D,2025-02-27,12:21:00,393.88,56.71,337.17,Vitoria-Gasteiz
48245836R,2025-11-17,19:21:37,325.39,0.0,325.39,Donostia
,2025-08-30,19:47:01,424.58,0.0,424.58,Bilbao
,2025-06-06,17:55:25,261.46,0.0,261.46,Vitoria-Gasteiz
63504060W,2025-05-01,08:32:46,474.75,24.99,449.76,Vitoria-Gasteiz
56712039L,2025-08-22,19:15:08,480.51,0.0,480.51,Vitoria-Gasteiz
27437913V,2025-05-09,13:05:34,19.94,0.0,19.94,Bilbao
42842676R,2025-09-30,14:23:11,305.98,0.0,305.98,Bilbao
,2025-07-09,13:03:28,77.32,0.0,77.32,Bilbao
,2025-02-28,14:20:23,292.86,0.0,292.86,Donostia
91381793X,2025-12-21,08:49:21,226.18,0.0,226.18,Donostia
23111762M,2025-06-18,12:54:02,420.06,0.0,420.06,Donostia
82745759Q,2025-08-27,13:58:53,279.13,0.0,279.13,Bilbao
,2025-10-17,18:40:22,87.34,0.0,87.34,Bilbao
91277854P,2025-01-03,09:21:15,463.89,0.0,463.89,Bilbao
,2025-11-13,14:41:00,293.68,0.0,293.68,Bilbao
,2025-06-10,19:11:36,308.78,0.0,308.78,Bilbao
66018015B,2025-04-19,12:40:59,478.24,44.93,433.31,Vitoria-Gasteiz
86672173P,2025-02-20,14:16:07,331.3,0.0,331.3,Donostia
,2025-09-13,18:37:45,111.89,0.0,111.89,Vitoria-Gasteiz
87920290F,2025-03-10,19:49:52,371.13,33.56,337.57,Donostia
,2025-05-09,11:31:07,402.78,0.0,402.78,Vitoria-Gasteiz
,2025-03-02,13:19:53,412.06,0.0,412.06,Vitoria-Gasteiz
,2025-05-25,19:40:30,67.87,0.0,67.87,Vitoria-Gasteiz
80894099V,2025-01-19,19:46:18,178.16,0.0,178.16,Vitoria-Gasteiz
,2025-12-22,19:31:02,122.8,0.0,122.8,Vitoria-Gasteiz
34390409G,2025-10-03,14:13:21,346.62,0.0,346.62,Donostia
,2025-10-31,09:00:45,240.03,0.0,240.03,Vitoria-Gasteiz
66792369R,2025-03-02,20:53:40,388.4,0.0,388.4,Vitoria-Gasteiz
,2025-01-19,19:23:10,291.29,0.0,291.29,Donostia
,2025-06-10,17:24:00,111.17,0.0,111.17,Vitoria-Gasteiz
,2025-10-27,19:18:12,52.69,0.0,52.69,Vitoria-Gasteiz
,2025-05-11,12:13:13,339.49,0.0,339.49,Donostia
81240402D,2025-06-23,19:25:50,7.92,0.48,7.44,Donostia
,2025-06-07,10:12:30,233.11,0.0,233.11,Bilbao
,2025-11-29,19:53:19,478.99,0.0,478.99,Vitoria-Gasteiz
,2025-02-12,15:28:47,267.54,0.0,267.54,Donostia
,2025-01-27,19:18:29,273.55,0.0,273.55,Donostia
74867052M,2025-10-11,14:22:15,311.98,41.57,270.41,Donostia
,2025-04-04,10:06:34,455.8,0.0,455.8,Vitoria-Gasteiz
57167548J,2025-06-22,19:06:37,457.95,0.0,457.95,Bilbao
17117802Y,2025-06-26,13:55:00,190.39,0.0,190.39,Vitoria-Gasteiz
,2025-05-31,20:39:48,208.34,0.0,208.34,Bilbao
,2025-06-15,20:02:59,84.27,0.0,84.27,Vitoria-Gasteiz
54233959M,2025-03-28,12:46:23,11.91,0.91,11.0,Bilbao
,2025-08-01,19:42:57,295.91,0.0,295.91,Bilbao
